,index,inner_0,inner_1,inner_2,inner_3,outer_0,outer_1,outer_2,outer_3,outer_4,outer_5,frame_ID,bbox,area,perimeter,aspect_ratio
118,"(0, '[346, 379, 369, 403]')",0.45937762,1.3920237,-2.4994214,-1.3398061,-0.70820886,1.8620602,-0.33175656,0.45528713,-0.5806742,0.07993008,0,"[346, 379, 369, 403]",412.0,74.769554,0.9583333
119,"(0, '[195, 386, 236, 428]')",0.416002,8.220609,-4.8276734,-0.6206421,0.17337693,0.29164416,2.0977006,-0.090920515,0.9963331,-0.026647424,0,"[195, 386, 236, 428]",1244.0,134.46803,0.97619045
120,"(0, '[32, 397, 46, 413]')",0.14004345,-1.6419101,-2.4415336,-1.0926609,-2.4422936,-1.3254237,0.02453671,0.6754591,-0.59171706,0.04635378,0,"[32, 397, 46, 413]",171.0,46.62742,0.875
121,"(0, '[503, 398, 525, 421]')",0.32955933,-0.5624054,-3.2540402,0.38201976,-1.5350872,0.56734765,-0.2866234,0.580511,-0.8970292,-0.0877209,0,"[503, 398, 525, 421]",413.0,73.1127,0.95652175
122,"(0, '[456, 399, 468, 412]')",1.5709821,-1.4132001,-4.4511147,2.391381,-3.861174,-3.5975583,-0.4588662,0.33000872,-0.18827707,0.011802177,0,"[456, 399, 468, 412]",121.0,38.970562,0.9230769
123,"(0, '[50, 403, 84, 447]')",0.47472572,7.7503386,-3.5270386,-0.9500502,-0.37671608,0.31125402,1.7614013,-0.025862774,0.84821075,-0.12030082,0,"[50, 403, 84, 447]",1011.0,122.12489,0.77272725
124,"(0, '[417, 403, 427, 413]')",-0.19314604,-4.336232,-1.6440848,0.22941574,-2.3106105,0.97918475,-1.3374453,0.45151997,-0.9161416,0.093409434,0,"[417, 403, 427, 413]",88.0,31.31371,1.0
125,"(0, '[100, 412, 116, 431]')",1.003034,1.1968124,-2.538153,-1.690006,-3.414508,-2.6546316,-0.16860302,0.430516,-0.1041512,0.13014431,0,"[100, 412, 116, 431]",240.0,55.455845,0.84210527
126,"(0, '[308, 412, 392, 470]')",3.9913497,10.914004,-2.7086504,-1.0210116,0.13751157,4.2652183,-0.6135157,-0.48107976,0.51462775,-0.004892607,0,"[308, 412, 392, 470]",3399.0,234.5513,1.4482758
127,"(0, '[428, 412, 469, 449]')",2.482455,4.4866214,-3.111404,-1.9956932,-1.6197244,2.0634155,-0.70102537,-0.27972513,0.6216944,0.24820039,0,"[428, 412, 469, 449]",1190.0,126.81118,1.1081082
128,"(0, '[558, 414, 567, 424]')",-0.38256022,-5.6090074,-1.4247473,0.13502318,-4.3228583,-0.80198526,-0.6749584,0.4441563,-0.205825,0.09244101,0,"[558, 414, 567, 424]",78.0,29.899494,0.9
129,"(0, '[237, 415, 283, 448]')",1.5651889,7.1964226,-2.4170709,-1.3210512,-1.3910378,0.5409534,0.85882366,0.15392904,0.5393568,0.049659315,0,"[237, 415, 283, 448]",1189.0,129.98276,1.3939394
130,"(0, '[496, 433, 506, 439]')",-1.2029827,-5.771134,-0.5226988,-0.3136042,-3.8402374,-1.8247184,-0.2961696,0.623605,-0.5542453,-0.025531152,0,"[496, 433, 506, 439]",52.0,25.071068,1.6666666
131,"(0, '[404, 440, 413, 449]')",-0.83649266,-5.209004,-1.3259374,0.25045103,-2.3261912,1.248336,-1.7306379,0.43756706,-1.1373059,0.08534568,0,"[404, 440, 413, 449]",63.0,26.727922,1.0
132,"(0, '[120, 445, 136, 463]')",0.049447354,1.328996,-2.9050736,0.3170198,-2.4919271,-0.74367213,-1.1165674,0.6742947,-1.0987703,0.14365815,0,"[120, 445, 136, 463]",237.0,54.62742,0.8888889
133,"(0, '[490, 447, 510, 465]')",0.7397298,-0.69213146,-4.2173247,1.1484241,-2.5493333,-1.6490507,-0.1937593,0.71877325,-0.77883875,0.05291459,0,"[490, 447, 510, 465]",295.0,60.870056,1.1111112
134,"(0, '[248, 448, 284, 488]')",2.7953575,7.22593,-3.2403169,1.3149574,-0.6594031,3.5589433,-0.44599771,-0.41330996,0.47588208,-0.23667166,0,"[248, 448, 284, 488]",893.0,119.29646,0.9
135,"(0, '[532, 448, 542, 458]')",-0.8060094,-5.5763564,-0.60247576,-0.13985045,-3.6318634,0.40204284,-0.45286855,0.106542125,0.22599861,-0.07257722,0,"[532, 448, 542, 458]",80.0,30.727922,1.0
136,"(0, '[9, 450, 110, 516]')",5.038343,15.5723915,-0.41041857,8.9477415,-0.11480009,1.7927583,1.5022365,0.059719976,0.8771046,-0.17809935,0,"[9, 450, 110, 516]",2825.0,266.1493,1.530303
137,"(0, '[407, 450, 429, 475]')",1.6573164,-0.3151314,-3.617557,-0.45745856,0.16977023,3.8226402,-0.9469946,0.5133429,-1.157509,-0.014643618,0,"[407, 450, 429, 475]",405.0,73.59798,0.88
138,"(0, '[516, 454, 524, 462]')",-0.8073875,-5.70478,-1.1274649,-0.31085938,-3.555721,0.3263071,-1.1406564,0.34133744,-0.43248734,0.09263959,0,"[516, 454, 524, 462]",48.0,23.31371,1.0
139,"(0, '[139, 458, 154, 472]')",-1.463542,-2.475955,-2.1189115,-0.2631744,-2.3716242,-3.3218498,-0.8091378,0.48703438,-0.9115702,0.08838756,0,"[139, 458, 154, 472]",162.0,45.213203,1.0714285
140,"(0, '[460, 459, 487, 497]')",2.7006931,3.2554605,-3.5110166,0.3224013,-0.20452721,4.4506946,-1.6376684,-0.4939115,0.028257007,-0.03956827,0,"[460, 459, 487, 497]",801.0,107.84062,0.7105263
141,"(0, '[287, 460, 298, 471]')",0.30074114,-4.2430377,-2.019843,1.0348185,-3.585795,-0.47141868,-0.28400213,0.59628487,-0.4517396,0.02767243,0,"[287, 460, 298, 471]",88.0,33.55635,1.0
142,"(0, '[208, 462, 227, 481]')",0.49872643,0.907687,-1.8580331,-1.9279991,-1.1335536,0.8393829,-0.51131815,0.24751967,-0.301482,0.13055198,0,"[208, 462, 227, 481]",285.0,60.870056,1.0
143,"(0, '[112, 475, 122, 486]')",-1.3462412,-4.9387608,-2.1648812,0.09095253,-1.7717297,-0.21865687,-0.8110602,0.6301538,-1.1330872,0.0032399844,0,"[112, 475, 122, 486]",84.0,31.556349,0.90909094
144,"(0, '[312, 476, 327, 499]')",3.3149748,1.1562762,-5.341822,1.3807123,-2.1300707,-0.09938155,-0.6907004,0.3959427,-0.5530412,0.08631551,0,"[312, 476, 327, 499]",282.0,61.455845,0.65217394
145,"(0, '[355, 476, 388, 528]')",4.6421714,5.503075,-5.5217357,1.3665872,-0.47967628,3.1681654,0.5975225,-0.4316356,1.0342631,-0.21402204,0,"[355, 476, 388, 528]",1186.0,140.46803,0.63461536
146,"(0, '[488, 477, 502, 493]')",-1.0987098,-3.8301432,-2.4876,-0.33324516,-3.4391801,-3.474375,-0.6978859,0.503813,-0.55694944,0.09156386,0,"[488, 477, 502, 493]",190.0,48.384777,0.875
147,"(0, '[136, 478, 196, 540]')",1.3258994,9.17969,-1.7646693,-0.68333113,0.62754923,1.3850309,0.1735108,0.82461095,-1.2511656,-0.21203317,0,"[136, 478, 196, 540]",2574.0,195.48022,0.9677419
148,"(0, '[430, 478, 439, 487]')",-0.6333151,-5.482767,-0.9653218,0.2076735,-4.714794,-1.8224958,-0.387426,0.5358882,-0.19642198,0.044111,0,"[430, 478, 439, 487]",62.0,26.727922,1.0
149,"(0, '[244, 488, 335, 578]')",3.3849745,9.653554,-3.791974,-1.6955588,0.3644113,3.6955645,0.69385886,-0.27901453,1.1060662,0.04115133,0,"[244, 488, 335, 578]",6104.0,292.9777,1.0111111
150,"(0, '[390, 489, 423, 516]')",0.72549397,1.1677686,-3.091203,-0.39957017,-2.7658188,-1.4106736,0.4303139,0.5615405,-0.2003981,0.0028026502,0,"[390, 489, 423, 516]",698.0,99.59798,1.2222222
151,"(0, '[507, 493, 524, 512]')",0.9960213,-3.0899034,-1.5068392,0.25828618,-1.8013973,7.5420747,-3.615718,-1.6410677,1.5214101,0.16622013,0,"[507, 493, 524, 512]",236.0,56.870056,0.8947368
152,"(0, '[556, 493, 566, 505]')",-0.4968272,-5.425334,0.33698967,0.40800595,-4.6293,4.168322,-4.258923,-1.2821146,1.0141416,0.31234574,0,"[556, 493, 566, 505]",102.0,34.72792,0.8333333
153,"(0, '[478, 494, 504, 522]')",1.2260938,1.049022,-3.4069324,-0.30482683,-2.4383225,-2.4345934,-0.035819132,0.56094086,-0.5300857,0.051408395,0,"[478, 494, 504, 522]",559.0,86.42641,0.9285714
154,"(0, '[470, 511, 479, 522]')",-0.9875122,-5.08947,-1.0162488,-0.23255816,-2.2070613,-0.084292956,0.11241306,1.0449451,-1.3266726,-0.09857913,0,"[470, 511, 479, 522]",75.0,30.142136,0.8181818
155,"(0, '[527, 512, 571, 555]')",2.5104733,2.7341318,-4.598233,0.90550584,-2.45668,1.7780119,-0.052954488,-0.11401057,0.78648245,0.099959,0,"[527, 512, 571, 555]",1500.0,142.46803,1.0232558
156,"(0, '[67, 516, 80, 529]')",-0.22698219,-2.3324122,-3.3481264,1.3470421,-3.590792,-3.1958442,-0.27338025,0.3744638,-0.17945349,0.03541908,0,"[67, 516, 80, 529]",134.0,40.384777,1.0
157,"(0, '[31, 528, 61, 558]')",2.0012064,6.6688223,-3.7049487,-0.65922195,-0.16154444,-1.4243727,0.6616164,0.1372369,-0.091535784,0.079113945,0,"[31, 528, 61, 558]",759.0,100.18377,1.0
158,"(0, '[483, 529, 503, 550]')",0.3150561,-2.6701088,-3.3355885,-0.10131303,-2.5155144,-2.3203924,-0.5295838,0.7984641,-1.0893288,0.07406737,0,"[483, 529, 503, 550]",350.0,67.45584,0.95238096
159,"(0, '[397, 535, 411, 552]')",0.97609675,-2.5268779,-1.4123257,-0.13378452,-1.508113,6.457916,-2.749001,-1.4082496,1.5670865,0.28060415,0,"[397, 535, 411, 552]",180.0,48.62742,0.8235294
160,"(0, '[123, 541, 149, 567]')",1.003173,3.3642952,-2.2381938,-0.90558755,-2.015978,-0.1420115,0.45473453,0.36785015,0.04682453,0.057437483,0,"[123, 541, 149, 567]",510.0,82.42641,1.0
161,"(0, '[575, 541, 586, 554]')",0.06244026,-4.7080855,-1.907978,-0.41489363,-2.383172,-0.9965894,-0.25187665,0.6454189,-0.7195106,0.035495814,0,"[575, 541, 586, 554]",119.0,39.55635,0.84615386
162,"(0, '[464, 544, 487, 568]')",1.8921959,-0.54051864,-4.357061,-0.023878375,-2.2716112,2.8600545,-2.393763,-0.28458416,0.07682786,0.41198894,0,"[464, 544, 487, 568]",433.0,74.769554,0.9583333
163,"(0, '[344, 545, 385, 585]')",3.690064,7.068772,-5.5892353,1.2834506,-1.2655518,0.8306124,-0.10265065,0.24652457,-0.19355571,0.04764124,0,"[344, 545, 385, 585]",1338.0,134.56854,1.025
164,"(0, '[66, 549, 92, 574]')",1.0020425,4.298067,-3.5339386,-0.21808255,-3.2754245,-1.8421689,-0.4325141,0.4293043,-0.1673542,0.2157938,0,"[66, 549, 92, 574]",533.0,83.941124,1.04
165,"(0, '[415, 549, 429, 566]')",-0.25543404,-4.0650477,-1.5700389,-0.12624635,-2.6510308,4.006659,-2.568723,-0.6768135,0.5056857,0.19051877,0,"[415, 549, 429, 566]",197.0,49.79899,0.8235294
166,"(0, '[405, 552, 414, 561]')",-0.44464245,-4.894891,-0.35030293,0.05717388,-2.0498137,-0.09598953,-0.71327937,0.5784204,-0.962277,-0.000163247,0,"[405, 552, 414, 561]",68.0,29.071068,1.0
167,"(0, '[150, 553, 162, 566]')",-1.816439,-4.4153204,-1.318177,-0.7671941,-1.75095,-1.570401,-0.2683705,0.6571962,-0.90433264,0.05517118,0,"[150, 553, 162, 566]",125.0,38.970562,0.9230769
168,"(0, '[563, 554, 586, 576]')",1.989451,-0.9247882,-4.3419714,0.54268897,-2.6330364,1.51176,-0.26072297,0.035646867,0.4448939,0.1075897,0,"[563, 554, 586, 576]",394.0,73.1127,1.0454545
169,"(0, '[111, 564, 132, 590]')",2.5159895,5.274469,-4.5845556,2.7857008,-1.0217859,0.7857299,1.316238,-0.13583437,0.9830623,-0.20103325,0,"[111, 564, 132, 590]",400.0,74.769554,0.8076923
170,"(0, '[320, 566, 344, 594]')",3.067716,3.4834728,-4.181934,-0.5209757,0.19581752,2.3387456,-0.26329577,0.2387532,-0.57184094,-0.032606818,0,"[320, 566, 344, 594]",510.0,83.01219,0.85714287
171,"(0, '[199, 571, 217, 592]')",-0.89001584,-1.2929473,-2.0953693,-0.5965719,-2.2856066,-1.4117013,0.15565135,0.74035835,-0.79497814,-0.043122474,0,"[199, 571, 217, 592]",280.0,61.112698,0.85714287
172,"(0, '[401, 575, 414, 585]')",-0.20706095,-4.9362655,-2.154138,-0.097509705,-2.830287,-0.039100833,-1.5421679,0.6101027,-1.1979889,0.11961281,0,"[401, 575, 414, 585]",101.0,35.55635,1.3
173,"(0, '[247, 579, 256, 590]')",-1.5462834,-5.5061355,-1.3268087,-0.31935874,-3.5140755,-1.0415983,-0.7203704,0.60488975,-0.6403762,0.084544934,0,"[247, 579, 256, 590]",83.0,30.727922,0.8181818
174,"(10, '[518, 23, 535, 42]')",-2.0666676,0.93904454,-1.0300204,-2.1012273,-2.7204354,-3.232728,-0.19409896,0.39468563,-0.30373377,0.086182155,10,"[518, 23, 535, 42]",282.0,60.384777,0.8947368
175,"(10, '[423, 24, 447, 47]')",-3.159044,1.6441156,-2.400508,-2.4497013,-1.9376922,-2.9787433,0.24449177,-0.16903326,0.6154033,0.19836737,10,"[423, 24, 447, 47]",432.0,74.769554,1.0434783
176,"(10, '[360, 25, 374, 39]')",-0.60207874,-1.9684482,-2.2002506,-0.5405367,-3.3727214,-2.6533978,-0.050759513,0.31870985,0.046106033,0.08811744,10,"[360, 25, 374, 39]",150.0,43.213203,1.0
177,"(10, '[397, 26, 412, 41]')",-2.494799,-1.629848,-1.7050761,-1.9400653,-1.7299571,-3.6116354,-0.19332571,-0.1890107,0.26318926,0.1718769,10,"[397, 26, 412, 41]",182.0,47.213203,1.0
178,"(10, '[11, 28, 52, 66]')",-1.0235507,6.681366,-2.5801327,-3.8227544,2.49735,0.28795588,2.2084992,-0.30369383,1.7549127,0.12242003,10,"[11, 28, 52, 66]",1250.0,130.56854,1.0789474
179,"(10, '[190, 29, 205, 42]')",-1.7815516,0.43447044,-0.26733536,-1.970906,0.9439338,-1.6227428,1.8904346,-0.3755903,1.2067071,0.09321709,10,"[190, 29, 205, 42]",149.0,43.213203,1.1538461
180,"(10, '[541, 29, 582, 58]')",-2.2206895,2.3417244,-1.5334661,-2.40434,-1.4915445,-0.6799176,0.5925727,-0.10713317,0.766395,0.2316367,10,"[541, 29, 582, 58]",929.0,113.74011,1.4137931
181,"(10, '[453, 31, 460, 39]')",-1.0379244,-5.325,-1.7015561,-0.46346444,-3.6675947,-4.382583,-0.68908936,0.28295135,-0.21404654,0.07254091,10,"[453, 31, 460, 39]",50.0,23.071068,0.875
182,"(10, '[73, 41, 85, 52]')",0.81684464,-1.132735,-4.009868,0.93594795,-3.360831,-3.2933512,-0.3861479,0.4143908,-0.3394069,0.02358121,10,"[73, 41, 85, 52]",116.0,37.31371,1.0909091
183,"(10, '[253, 47, 283, 74]')",-0.74506885,5.872375,-1.0730401,-2.3846028,-0.21205065,0.09616623,0.82117623,0.26430932,-0.2460906,-0.116246596,10,"[253, 47, 283, 74]",590.0,90.08326,1.1111112
184,"(10, '[459, 49, 475, 66]')",-6.412067,-0.98711973,-1.545385,0.11685987,-1.4979959,-4.2459283,-0.047445584,-0.99003005,1.4682345,0.31996593,10,"[459, 49, 475, 66]",218.0,52.04163,0.9411765
185,"(10, '[145, 51, 167, 76]')",0.41351393,7.106111,-1.8275043,-0.23351592,0.70784885,-0.5551418,-0.7083181,0.9242873,-2.645616,-0.25719795,10,"[145, 51, 167, 76]",369.0,73.01219,0.88
186,"(10, '[119, 54, 144, 85]')",-0.5195469,6.6067924,-2.0339944,-1.1985885,-0.09669902,-0.72264695,0.9091425,0.37143642,-0.4923967,-0.113619156,10,"[119, 54, 144, 85]",526.0,87.497475,0.8064516
187,"(10, '[386, 59, 406, 78]')",0.5030498,2.3910697,-2.3562348,-1.239567,-3.561299,-2.9628246,-0.004558283,0.23944113,0.33784193,0.16303962,10,"[386, 59, 406, 78]",308.0,62.28427,1.0526316
188,"(10, '[294, 60, 375, 154]')",4.3936663,13.527714,-2.9635172,3.3125458,1.3244307,1.5276077,-0.46638498,1.5880519,-2.0227768,-0.28578696,10,"[294, 60, 375, 154]",4860.0,290.00714,0.86170214
189,"(10, '[516, 61, 527, 73]')",-1.3082848,-4.500164,-1.3556516,-0.0094986865,-3.800555,-2.3720214,-0.114066854,0.4335947,-0.10550875,0.015107616,10,"[516, 61, 527, 73]",108.0,36.142136,0.9166667
190,"(10, '[93, 63, 109, 82]')",-2.2811818,3.736165,-1.5681005,-1.2338557,-0.9689287,-0.2727397,-0.4245264,0.3939548,-0.70139337,0.12803084,10,"[93, 63, 109, 82]",251.0,57.213203,0.84210527
191,"(10, '[437, 67, 447, 77]')",-1.7234079,-4.425958,-2.0110931,0.568689,-2.8818944,-3.247801,-0.36971503,0.49885878,-0.5289022,0.03652823,10,"[437, 67, 447, 77]",68.0,28.970562,1.0
192,"(10, '[446, 70, 460, 87]')",-1.4795436,-1.773278,-1.6364849,-1.339023,-2.088045,-2.0391161,0.44189095,0.37569135,-0.07938827,0.060683705,10,"[446, 70, 460, 87]",186.0,49.213203,0.8235294
193,"(10, '[193, 71, 201, 79]')",0.3693552,-3.0205097,-0.98284644,-0.016320141,-2.3240063,-0.9720347,0.4995463,0.68733406,-0.6222922,-0.13340037,10,"[193, 71, 201, 79]",54.0,24.485281,1.0
194,"(10, '[246, 75, 256, 92]')",0.7435969,-1.8421161,-2.1867898,0.7325305,-2.5914824,-2.1842167,0.24181475,0.5214778,-0.23737526,0.07031107,10,"[246, 75, 256, 92]",126.0,44.384777,0.5882353
195,"(10, '[64, 81, 104, 119]')",1.0657053,5.8174148,0.48756048,-3.9611604,-1.0552005,-1.2931337,1.4071499,-0.048373472,0.84052086,0.038209163,10,"[64, 81, 104, 119]",1169.0,125.63961,1.0526316
196,"(10, '[36, 82, 50, 96]')",-5.8918614,3.581506,1.6807472,2.306557,2.9944103,2.0264904,0.20227985,-0.07313219,-0.73154944,-0.016294958,10,"[36, 82, 50, 96]",153.0,43.79899,1.0
197,"(10, '[468, 83, 491, 105]')",-0.010414211,2.8610911,-2.4188917,-1.8091743,-2.8034666,-2.8931363,0.18842472,0.1296055,0.37450847,0.13950805,10,"[468, 83, 491, 105]",409.0,71.941124,1.0454545
198,"(10, '[174, 87, 189, 103]')",-3.4461563,0.64996135,-1.230298,-1.6300539,-2.6101196,-2.3381317,0.06973226,0.41183352,-0.15382206,0.11281136,10,"[174, 87, 189, 103]",191.0,48.62742,0.9375
199,"(10, '[202, 88, 218, 105]')",2.0938847,2.9615364,0.484489,-2.4983618,5.518088,3.5524573,1.2988273,0.13017017,-1.0181239,-0.1857974,10,"[202, 88, 218, 105]",220.0,52.62742,0.9411765
200,"(10, '[229, 89, 244, 103]')",-2.947164,0.33740985,-1.7850168,-0.40977487,-3.4880083,-2.0257196,0.2423441,0.41224298,0.17334607,0.114006445,10,"[229, 89, 244, 103]",149.0,44.04163,1.0714285
201,"(10, '[48, 93, 59, 104]')",-2.565083,-0.7015788,-1.4104276,-0.58866113,-0.80411285,-1.0690609,0.5403862,0.76598585,-0.96530044,-0.096278176,10,"[48, 93, 59, 104]",93.0,33.55635,1.0
202,"(10, '[516, 96, 532, 112]')",-1.3915812,-2.5958276,-2.0232027,-0.80523443,-2.7299883,-2.1751668,0.033270728,0.57917535,-0.37183166,0.09095644,10,"[516, 96, 532, 112]",200.0,50.04163,1.0
203,"(10, '[113, 99, 122, 109]')",0.50882614,-1.7493205,-1.8345218,0.7671802,-2.582838,-0.8316938,0.23547591,0.7700411,-0.8178668,-0.12507121,10,"[113, 99, 122, 109]",72.0,29.31371,0.9
204,"(10, '[388, 99, 405, 115]')",-2.198697,-0.90361154,-0.8190299,-1.2497144,-1.4324267,-2.5111394,0.936839,-0.38167268,1.2015893,0.1720226,10,"[388, 99, 405, 115]",218.0,52.62742,1.0625
205,"(10, '[420, 102, 441, 131]')",-0.15026936,1.6679168,-3.19174,0.24953997,-0.80144006,-0.83722043,1.1051371,0.30646658,-0.059727736,-0.07884998,10,"[420, 102, 441, 131]",414.0,79.01219,0.7241379
206,"(10, '[237, 105, 268, 147]')",0.35210267,6.106342,-2.8289583,-0.71311545,0.26172468,0.9737679,-0.10053209,0.40643916,-1.081031,-0.069418415,10,"[237, 105, 268, 147]",867.0,116.81118,0.7380952
207,"(10, '[275, 109, 315, 147]')",0.33884498,7.439987,-1.6106286,-1.3065562,0.3335405,-0.23086433,0.5113713,0.40527704,-0.9955707,-0.15886386,10,"[275, 109, 315, 147]",1090.0,124.46804,1.0526316
208,"(10, '[36, 111, 46, 121]')",-0.44654006,-4.0149198,-0.795363,-0.6375021,-1.1974933,-2.0957289,0.29426974,0.09783805,-0.29627633,-0.10027116,10,"[36, 111, 46, 121]",77.0,30.727922,1.0
209,"(10, '[464, 114, 504, 163]')",1.4214772,3.9862933,-2.8718915,-0.72132367,-2.3389013,-1.2686806,0.8507499,0.3980298,0.15887024,-0.00039094046,10,"[464, 114, 504, 163]",1437.0,146.46803,0.81632656
210,"(10, '[219, 124, 233, 141]')",-1.1614543,1.8821023,-0.5354167,-1.5688508,4.320595,-0.8673693,2.0718362,-1.2928265,2.0572922,0.26870754,10,"[219, 124, 233, 141]",201.0,50.384777,0.8235294
211,"(10, '[169, 129, 190, 154]')",-2.605539,3.7222931,0.24125127,-3.2323344,1.2508765,-0.3800265,1.2116796,-0.4980192,0.70777035,0.0032819703,10,"[169, 129, 190, 154]",420.0,74.52691,0.84
212,"(10, '[101, 133, 161, 182]')",-4.87996,6.393586,-4.9608417,0.050955378,0.83961195,0.8057388,2.8056083,-0.41274837,1.7580906,0.04703195,10,"[101, 133, 161, 182]",2210.0,177.09546,1.2244898
213,"(10, '[41, 135, 53, 149]')",-0.2915451,-1.0830796,-3.2450428,0.4572953,-3.8015907,-2.0796602,0.014990729,0.46091127,-0.014965361,0.08284895,10,"[41, 135, 53, 149]",137.0,40.970562,0.85714287
214,"(10, '[406, 135, 439, 166]')",-1.5122503,2.8740191,-1.9354022,-2.45495,-1.1631649,-2.0502002,1.3555219,-0.3843581,1.422321,0.20443866,10,"[406, 135, 439, 166]",821.0,104.669044,1.0645162
215,"(10, '[501, 142, 539, 189]')",1.1540918,4.110229,-1.855845,0.6082992,-2.6718128,-1.4022139,0.43999386,0.52041984,-0.22590928,-0.047554146,10,"[501, 142, 539, 189]",1147.0,135.53911,0.80851066
216,"(10, '[188, 143, 217, 174]')",0.379631,5.8694515,-1.9735408,-2.8219566,2.4692385,-0.18826026,2.2226293,-0.8280103,2.1583254,0.23936711,10,"[188, 143, 217, 174]",712.0,97.25484,0.9354839
217,"(10, '[534, 144, 550, 160]')",1.8812348,-1.5192349,-0.41845772,-1.4422411,-1.2895768,-2.0835776,0.70397556,0.062044766,0.2055166,-0.0046774046,10,"[534, 144, 550, 160]",200.0,50.04163,1.0
218,"(10, '[239, 157, 253, 173]')",-2.0099778,-0.11585156,0.19856073,-1.7962035,3.2813625,-1.017587,-0.5315951,0.116644755,-2.0496578,-0.17377634,10,"[239, 157, 253, 173]",167.0,46.62742,0.875
219,"(10, '[311, 160, 325, 174]')",3.0883782,-3.046694,1.6173846,-1.2703384,-0.41017914,1.6024288,0.24057834,0.32283884,-0.436447,-0.16732296,10,"[311, 160, 325, 174]",151.0,43.213203,1.0
220,"(10, '[385, 163, 397, 176]')",0.57342845,-1.8865386,-2.4262931,0.10932976,-3.0341432,-2.41377,-0.3914306,0.6466881,-0.77251196,0.003588761,10,"[385, 163, 397, 176]",135.0,40.72792,0.9230769
221,"(10, '[45, 165, 93, 216]')",-0.6510941,6.99179,-1.6042813,-4.1440983,0.48121476,-0.04248918,2.2579508,-0.14299628,1.832242,0.19963717,10,"[45, 165, 93, 216]",1966.0,163.53911,0.9411765
222,"(10, '[446, 165, 464, 184]')",-1.9594535,-1.780258,-1.3160324,-1.5403397,-2.800729,-2.292067,-0.17135336,0.58811724,-0.54773813,0.05334033,10,"[446, 165, 464, 184]",263.0,57.698486,0.94736844
223,"(10, '[470, 167, 489, 187]')",-0.62699836,1.1441445,-2.3813272,-0.7939822,-2.090291,-2.994434,0.053550374,0.3036292,-0.22079009,0.062414236,10,"[470, 167, 489, 187]",300.0,61.698486,0.95
224,"(10, '[574, 173, 587, 189]')",-1.5943469,-3.9314706,-1.6483383,-0.7292689,-3.034345,-3.7868083,-0.3429726,0.35552603,-0.20686656,0.10882744,10,"[574, 173, 587, 189]",158.0,45.79899,0.8125
225,"(10, '[157, 174, 188, 207]')",-3.8893979,3.5534682,-0.59053904,-3.2405264,-0.7142778,-1.3288158,0.79558086,0.034502994,0.36278772,0.17102987,10,"[157, 174, 188, 207]",806.0,104.669044,0.93939394
226,"(10, '[201, 179, 215, 195]')",-2.684601,-1.1235992,-1.1779273,-1.2278507,-3.2592342,-2.788952,-0.21884544,0.4467858,-0.2602563,0.079790026,10,"[201, 179, 215, 195]",160.0,46.04163,0.875
227,"(10, '[247, 180, 259, 194]')",0.79424137,-1.9725832,0.41252175,-1.5246174,-2.3270419,-1.8088351,0.2736128,0.52265674,-0.36283553,0.022445237,10,"[247, 180, 259, 194]",137.0,41.55635,0.85714287
228,"(10, '[99, 182, 120, 204]')",0.9881624,4.2479763,-1.7190356,-3.0809505,-0.57662624,-1.0526956,0.32644197,0.31024587,-0.3977059,0.118196875,10,"[99, 182, 120, 204]",352.0,67.941124,0.95454544
229,"(10, '[221, 183, 247, 215]')",-0.80629206,3.5119617,-1.1498394,-0.14219941,-1.3774868,0.06726702,-0.23535195,0.70654356,-1.1350422,-0.07333559,10,"[221, 183, 247, 215]",584.0,91.497475,0.8125
230,"(10, '[297, 188, 321, 210]')",-1.1268231,2.0830984,-1.0342935,-2.1090336,-2.2148259,-3.0367172,0.08850868,0.0664365,0.2300517,0.14823619,10,"[297, 188, 321, 210]",420.0,73.35534,1.0909091
231,"(10, '[425, 190, 485, 227]')",0.5256573,4.625094,0.09421556,-2.5208318,-1.7520311,-1.5073076,0.46234477,0.49018717,-0.39565992,-0.031191839,10,"[425, 190, 485, 227]",1807.0,163.63962,1.6216216
232,"(10, '[354, 191, 371, 208]')",-0.14947195,-1.021763,-1.7533652,-1.4332846,-1.0975577,-1.4769722,-0.6932706,0.53166914,-1.5336988,-0.095671885,10,"[354, 191, 371, 208]",238.0,54.62742,1.0
233,"(10, '[29, 192, 40, 204]')",-0.021066882,-1.6098851,0.84660554,-1.0899109,-1.5917225,-3.3706238,0.28711557,0.015311885,0.16784972,0.05069855,10,"[29, 192, 40, 204]",105.0,35.55635,0.9166667
234,"(10, '[475, 192, 530, 272]')",3.4421065,3.8490264,-1.5788693,1.5811076,-2.0933053,-1.3411257,0.5953535,0.49330136,-0.3407778,-0.1172354,10,"[475, 192, 530, 272]",2521.0,222.89444,0.6875
